anbieter_name,tarif_name,besonderheiten_json,geburtsjahr,summe_eur,beitrag_eur
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1962,10000,55.52
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1962,5000,27.71
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1962,8000,43.16
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1962,10000,53.48
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1961,5000,34.09
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1961,8000,53.39
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1961,10000,66.25
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1961,5000,29.9
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1961,8000,46.69
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1961,10000,57.89
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1961,5000,28.78
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1961,8000,44.89
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1961,10000,55.63
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1960,5000,35.8
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1960,8000,56.11
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1960,10000,69.66
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1960,5000,31.15
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1960,8000,48.69
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1960,10000,60.39
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1960,5000,29.91
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1960,8000,46.7
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1960,10000,57.9
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1959,5000,37.62
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1959,8000,59.03
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1959,10000,73.31
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1959,5000,32.49
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1959,8000,50.81
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1959,10000,63.04
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1959,5000,31.12
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1959,8000,48.61
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1959,10000,60.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1958,5000,39.58
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1958,8000,62.15
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1958,10000,77.21
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1958,5000,33.89
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1958,8000,53.07
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1958,10000,65.85
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1958,5000,32.39
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1958,8000,50.65
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1958,10000,62.83
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1957,5000,41.69
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1957,8000,65.53
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1957,10000,81.43
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1957,5000,35.41
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1957,8000,55.49
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1957,10000,68.88
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1957,5000,33.75
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1957,8000,52.82
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1957,10000,65.54
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1956,5000,43.97
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1956,8000,69.2
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1956,10000,86.01
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1956,5000,37.02
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1956,8000,58.06
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1956,10000,72.11
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1956,5000,35.19
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1956,8000,55.13
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1956,10000,68.43
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1955,5000,46.46
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1955,8000,73.16
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1955,10000,90.98
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1955,5000,38.75
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1955,8000,60.84
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1955,10000,75.56
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1955,5000,36.73
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1955,8000,57.59
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1955,10000,71.5
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1954,5000,49.17
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1954,8000,77.5
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1954,10000,69.38
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1954,5000,40.62
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1954,8000,63.82
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1954,10000,79.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1954,5000,38.39
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1954,8000,60.24
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1954,10000,74.81
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1953,5000,52.13
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1953,8000,82.22
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1953,10000,102.29
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1953,5000,42.63
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1953,8000,67.03
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1953,10000,83.3
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1953,5000,40.17
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1953,8000,63.07
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1953,10000,78.36
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1952,5000,55.37
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1952,8000,87.41
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1952,10000,108.78
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1952,5000,44.81
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1952,8000,70.51
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1952,10000,87.66
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1952,5000,42.09
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1952,8000,66.15
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1952,10000,82.18
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1951,5000,58.97
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1951,8000,93.16
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1951,10000,115.96
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1951,5000,47.19
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1951,8000,74.32
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1951,10000,92.42
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1951,5000,44.17
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1951,8000,69.47
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1951,10000,86.34
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1950,5000,62.95
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1950,8000,99.54
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1950,10000,123.93
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1950,5000,49.79
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1950,8000,78.47
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1950,10000,97.6
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1950,5000,46.43
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1950,8000,73.06
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1950,10000,90.83
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1949,5000,67.4
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1949,8000,106.65
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1949,10000,132.83
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1949,5000,52.63
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1949,8000,83
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1949,10000,103.27
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1949,5000,48.86
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1949,8000,76.95
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1949,10000,95.68
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1948,5000,72.36
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1948,8000,114.57
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1948,10000,142.71
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1948,5000,55.72
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1948,8000,87.94
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1948,10000,109.43
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1948,5000,51.49
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1948,8000,81.15
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1948,10000,100.93
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1947,5000,77.86
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1947,8000,123.36
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 12, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1947,10000,153.71
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1947,5000,59.09
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1947,8000,93.33
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 24, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1947,10000,116.17
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1947,5000,54.35
Hannoversche,Sterbegeld Plus,"{""lebenslang"": true, ""gp"": false, ""wartezeit_monate"": 36, ""doppelte_unfall"": false, ""rueckholung"": true, ""kindermitvers"": true}",1947,8000,85.7
